dataModel,deviceId,dataPoint,dateObserved,value,latitude,longitude
Elogistik,pt91286,remainingBatteryOnReturn,2018-08-06T21:54:59-03:00,51,48.206001281738,16.397239685059
Elogistik,pt91286,remainingBatteryOnReturn,2018-07-31T21:54:59-03:00,53,48.206001281738,16.397239685059
Elogistik,pt91286,remainingBatteryOnReturn,2018-07-30T21:54:58-03:00,43,48.206001281738,16.397239685059
Elogistik,pt91286,remainingBatteryOnReturn,2018-07-29T21:54:57-03:00,43,48.206001281738,16.397239685059
Elogistik,pt91286,remainingBatteryOnReturn,2018-07-27T21:54:56-03:00,47,48.206001281738,16.397239685059
Elogistik,pt91286,remainingBatteryOnReturn,2018-07-26T21:54:55-03:00,47,48.206001281738,16.397239685059
Elogistik,pt91286,remainingBatteryOnReturn,2018-07-25T21:54:53-03:00,40,48.206001281738,16.397239685059
Elogistik,pt91286,remainingBatteryOnReturn,2018-07-24T21:54:51-03:00,40,48.206001281738,16.397239685059
Elogistik,pt91286,remainingBatteryOnReturn,2018-07-23T21:54:49-03:00,45,48.206001281738,16.397239685059
Elogistik,pt91286,remainingBatteryOnReturn,2018-07-20T21:54:48-03:00,45,48.206001281738,16.397239685059
Elogistik,pt91286,remainingBatteryOnReturn,2018-07-19T21:54:45-03:00,51,48.206001281738,16.397239685059
Elogistik,pt91286,remainingBatteryOnReturn,2018-07-18T21:54:44-03:00,51,48.206001281738,16.397239685059
Elogistik,pt91286,remainingBatteryOnReturn,2018-07-17T21:54:41-03:00,45,48.206001281738,16.397239685059
Elogistik,pt91286,remainingBatteryOnReturn,2018-07-16T21:54:40-03:00,50,48.206001281738,16.397239685059
Elogistik,pt91286,remainingBatteryOnReturn,2018-07-15T21:54:39-03:00,50,48.206001281738,16.397239685059
Elogistik,pt91286,remainingBatteryOnReturn,2018-07-13T21:54:38-03:00,44,48.206001281738,16.397239685059
Elogistik,pt91286,remainingBatteryOnReturn,2018-07-12T21:54:37-03:00,45,48.206001281738,16.397239685059
Elogistik,pt91286,remainingBatteryOnReturn,2018-07-11T21:54:37-03:00,45,48.206001281738,16.397239685059
Elogistik,pt91286,remainingBatteryOnReturn,2018-07-10T21:54:36-03:00,45,48.206001281738,16.397239685059
Elogistik,pt91286,remainingBatteryOnReturn,2018-07-09T21:54:35-03:00,47,48.206001281738,16.397239685059
Elogistik,pt91286,remainingBatteryOnReturn,2018-07-06T21:54:34-03:00,48,48.206001281738,16.397239685059
Elogistik,pt91286,remainingBatteryOnReturn,2018-07-05T21:54:33-03:00,48,48.206001281738,16.397239685059
Elogistik,pt91286,remainingBatteryOnReturn,2018-07-04T21:54:32-03:00,43,48.206001281738,16.397239685059
Elogistik,pt91286,remainingBatteryOnReturn,2018-06-12T21:54:31-03:00,43,48.206001281738,16.397239685059
Elogistik,pt91286,remainingBatteryOnReturn,2018-06-08T21:54:27-03:00,22,48.206001281738,16.397239685059
Elogistik,pt91286,remainingBatteryOnReturn,2018-06-07T21:54:26-03:00,26,48.206001281738,16.397239685059
Elogistik,pt91286,remainingBatteryOnReturn,2018-06-05T21:54:25-03:00,31,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-11-06T12:36:55-02:00,null,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-11-06T12:36:50-02:00,null,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-11-06T12:36:49-02:00,null,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-11-06T12:36:48-02:00,null,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-11-06T12:36:47-02:00,null,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-09-28T21:55:30-03:00,24,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-09-27T21:55:29-03:00,26,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-09-26T21:55:29-03:00,26,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-09-25T21:55:28-03:00,26,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-09-24T21:55:28-03:00,25,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-09-23T21:55:27-03:00,31,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-09-17T21:55:24-03:00,31,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-09-16T21:55:23-03:00,25,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-09-14T21:55:23-03:00,25,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-09-13T21:55:22-03:00,25,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-09-12T21:55:21-03:00,25,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-09-11T21:55:21-03:00,26,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-09-10T21:55:20-03:00,26,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-09-09T21:55:20-03:00,24,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-09-06T21:55:19-03:00,24,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-09-05T21:55:19-03:00,24,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-09-04T21:55:17-03:00,24,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-09-03T21:55:17-03:00,24,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-09-02T21:55:16-03:00,26,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-08-24T21:55:12-03:00,41,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-08-23T21:55:10-03:00,41,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-08-22T21:55:09-03:00,31,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-08-21T21:55:08-03:00,31,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-08-20T21:55:07-03:00,28,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-08-17T21:55:06-03:00,28,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-08-16T21:55:05-03:00,27,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-08-15T21:55:04-03:00,26,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-08-13T21:55:04-03:00,29,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-08-12T21:55:03-03:00,33,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-08-10T21:55:03-03:00,33,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-08-09T21:55:02-03:00,30,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-08-08T21:55:01-03:00,26,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-08-07T21:55:00-03:00,27,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-08-06T21:54:59-03:00,27,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-07-31T21:54:59-03:00,29,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-07-30T21:54:58-03:00,29,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-07-29T21:54:57-03:00,27,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-07-27T21:54:56-03:00,28,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-07-26T21:54:55-03:00,31,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-07-25T21:54:53-03:00,31,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-07-24T21:54:51-03:00,29,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-07-23T21:54:49-03:00,29,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-07-20T21:54:48-03:00,26,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-07-19T21:54:45-03:00,27,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-07-18T21:54:44-03:00,25,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-07-17T21:54:41-03:00,27,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-07-16T21:54:40-03:00,27,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-07-15T21:54:39-03:00,28,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-07-13T21:54:38-03:00,28,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-07-12T21:54:37-03:00,29,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-07-11T21:54:37-03:00,29,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-07-10T21:54:36-03:00,27,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-07-09T21:54:35-03:00,26,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-07-06T21:54:34-03:00,26,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-07-05T21:54:33-03:00,27,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-07-04T21:54:32-03:00,27,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-06-12T21:54:31-03:00,45,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-06-08T21:54:27-03:00,45,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-06-07T21:54:26-03:00,42,48.206001281738,16.397239685059
Elogistik,pt91286,traveledDistance,2018-06-05T21:54:25-03:00,41,48.206001281738,16.397239685059
Elogistik,pt91287,rangeOnDeparture,2018-11-06T12:40:52-02:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-11-06T12:36:55-02:00,null,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-11-06T12:36:54-02:00,null,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-11-06T12:36:53-02:00,null,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-11-06T12:36:52-02:00,null,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-10-09T21:55:35-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-10-04T21:55:34-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-10-03T21:55:33-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-10-01T21:55:32-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-09-30T21:55:31-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-09-19T21:55:26-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-09-18T21:55:25-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-09-17T21:55:24-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-08-30T21:55:15-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-08-29T21:55:15-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-08-28T21:55:14-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-08-27T21:55:13-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-08-26T21:55:12-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-08-23T21:55:11-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-08-22T21:55:09-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-07-26T21:54:55-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-07-25T21:54:54-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-07-24T21:54:52-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-07-23T21:54:50-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-07-22T21:54:49-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-07-20T21:54:47-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-07-19T21:54:46-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-07-18T21:54:44-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-07-17T21:54:42-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-07-16T21:54:40-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-07-15T21:54:39-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-06-13T21:54:32-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-06-12T21:54:30-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-06-11T21:54:30-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-06-10T21:54:28-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-06-07T21:54:27-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-06-04T21:54:24-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-06-03T21:54:23-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-05-31T21:54:22-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-05-29T21:54:21-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-05-28T21:54:20-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-05-27T21:54:19-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-05-20T21:54:19-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-05-18T21:54:18-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-05-17T21:54:17-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-05-16T21:54:16-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-05-15T21:54:15-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-05-14T21:54:15-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-05-13T21:54:14-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-05-10T21:54:13-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-05-09T21:54:13-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-05-08T21:54:12-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-05-07T21:54:11-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-05-06T21:54:11-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-05-04T21:54:10-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-05-03T21:54:09-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-05-02T21:54:08-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-05-02T21:53:46-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-05-01T21:54:07-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnDeparture,2018-05-01T21:53:45-03:00,70,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnReturn,2018-11-06T12:40:52-02:00,null,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnReturn,2018-11-06T12:36:55-02:00,null,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnReturn,2018-11-06T12:36:54-02:00,null,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnReturn,2018-11-06T12:36:53-02:00,null,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnReturn,2018-11-06T12:36:52-02:00,null,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnReturn,2018-10-09T21:55:35-03:00,45,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnReturn,2018-10-04T21:55:34-03:00,45,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnReturn,2018-10-03T21:55:33-03:00,45,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnReturn,2018-10-01T21:55:32-03:00,45,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnReturn,2018-09-30T21:55:31-03:00,45,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnReturn,2018-09-19T21:55:26-03:00,45,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnReturn,2018-09-18T21:55:25-03:00,30,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnReturn,2018-09-17T21:55:24-03:00,25,48.202480316162,16.383600234985
Elogistik,pt91287,rangeOnReturn,2018-08-30T21:55:15-03:00,25,48.202480316162,16.383600234985
